membership_type,bike_type,month,week_day,hour_of_day,cumulative_durations,average_duration,total_rides
casual,classic_bike,11,Wednesday,00,298.0,15.7,19
casual,classic_bike,11,Wednesday,01,116.8,16.7,7
casual,classic_bike,11,Wednesday,02,365.4,40.6,9
casual,classic_bike,11,Wednesday,03,138.9,19.8,7
casual,classic_bike,11,Wednesday,04,133.2,13.3,10
casual,classic_bike,11,Wednesday,05,433.5,14.0,31
casual,classic_bike,11,Wednesday,06,943.3,13.1,72
casual,classic_bike,11,Wednesday,07,1741.3,11.7,149
casual,classic_bike,11,Wednesday,08,2793.0,14.1,198
casual,classic_bike,11,Wednesday,09,4527.2,26.0,174
casual,classic_bike,11,Wednesday,10,6073.3,31.3,194
casual,classic_bike,11,Wednesday,11,6267.6,28.9,217
casual,classic_bike,11,Wednesday,12,4844.5,23.0,211
casual,classic_bike,11,Wednesday,13,4948.9,24.9,199
casual,classic_bike,11,Wednesday,14,4122.9,21.1,195
casual,classic_bike,11,Wednesday,15,4839.2,20.7,234
casual,classic_bike,11,Wednesday,16,5774.2,18.9,305
casual,classic_bike,11,Wednesday,17,7777.0,19.4,401
casual,classic_bike,11,Wednesday,18,5483.3,15.2,361
casual,classic_bike,11,Wednesday,19,3679.0,13.4,274
casual,classic_bike,11,Wednesday,20,2785.2,16.6,168
casual,classic_bike,11,Wednesday,21,2532.8,14.0,181
casual,classic_bike,11,Wednesday,22,1804.7,13.0,139
casual,classic_bike,11,Wednesday,23,636.0,10.1,63
casual,classic_bike,12,Friday,00,656.3,14.0,47
casual,classic_bike,12,Friday,01,429.5,13.0,33
casual,classic_bike,12,Friday,02,211.6,13.2,16
casual,classic_bike,12,Friday,03,293.3,17.3,17
casual,classic_bike,12,Friday,04,178.8,11.2,16
casual,classic_bike,12,Friday,05,247.5,10.3,24
casual,classic_bike,12,Friday,06,528.1,13.9,38
casual,classic_bike,12,Friday,07,1141.4,13.4,85
casual,classic_bike,12,Friday,08,1512.4,12.6,120
casual,classic_bike,12,Friday,09,2810.8,20.7,136
casual,classic_bike,12,Friday,10,5196.3,24.1,216
casual,classic_bike,12,Friday,11,6140.8,25.3,243
casual,classic_bike,12,Friday,12,8032.3,26.2,307
casual,classic_bike,12,Friday,13,6504.9,22.7,287
casual,classic_bike,12,Friday,14,7670.9,22.8,336
casual,classic_bike,12,Friday,15,6374.0,21.8,292
casual,classic_bike,12,Friday,16,6662.3,23.1,289
casual,classic_bike,12,Friday,17,4949.9,19.4,255
casual,classic_bike,12,Friday,18,4036.7,17.0,237
casual,classic_bike,12,Friday,19,4143.1,23.5,176
casual,classic_bike,12,Friday,20,2329.6,19.3,121
casual,classic_bike,12,Friday,21,2306.6,21.4,108
casual,classic_bike,12,Friday,22,1769.6,17.3,102
casual,classic_bike,12,Friday,23,1674.2,16.6,101
casual,classic_bike,12,Monday,00,658.5,36.6,18
casual,classic_bike,12,Monday,01,63.6,10.6,6
casual,classic_bike,12,Monday,02,90.9,13.0,7
casual,classic_bike,12,Monday,03,14.1,7.1,2
casual,classic_bike,12,Monday,04,54.0,9.0,6
casual,classic_bike,12,Monday,05,99.5,9.0,11
casual,classic_bike,12,Monday,06,379.7,12.2,31
casual,classic_bike,12,Monday,07,960.6,15.7,61
casual,classic_bike,12,Monday,08,1411.0,18.8,75
casual,classic_bike,12,Monday,09,1367.6,21.7,63
casual,classic_bike,12,Monday,10,2224.1,22.2,100
casual,classic_bike,12,Monday,11,4296.8,29.4,146
casual,classic_bike,12,Monday,12,5858.6,35.9,163
casual,classic_bike,12,Monday,13,4343.5,28.8,151
casual,classic_bike,12,Monday,14,4865.5,23.7,205
casual,classic_bike,12,Monday,15,3826.8,20.8,184
casual,classic_bike,12,Monday,16,4425.7,21.2,209
casual,classic_bike,12,Monday,17,4509.9,22.4,201
casual,classic_bike,12,Monday,18,1913.6,14.7,130
casual,classic_bike,12,Monday,19,2185.4,19.9,110
casual,classic_bike,12,Monday,20,1275.5,18.8,68
casual,classic_bike,12,Monday,21,2729.6,42.0,65
casual,classic_bike,12,Monday,22,2669.3,30.0,89
casual,classic_bike,12,Monday,23,919.9,24.2,38
casual,classic_bike,12,Saturday,00,1774.8,30.6,58
casual,classic_bike,12,Saturday,01,1098.8,13.4,82
casual,classic_bike,12,Saturday,02,997.5,15.1,66
casual,classic_bike,12,Saturday,03,298.6,10.7,28
casual,classic_bike,12,Saturday,04,135.0,10.4,13
casual,classic_bike,12,Saturday,05,216.9,21.7,10
casual,classic_bike,12,Saturday,06,293.2,12.7,23
casual,classic_bike,12,Saturday,07,525.8,17.0,31
casual,classic_bike,12,Saturday,08,901.8,18.0,50
casual,classic_bike,12,Saturday,09,2306.6,21.4,108
casual,classic_bike,12,Saturday,10,5069.9,28.2,180
casual,classic_bike,12,Saturday,11,5796.3,23.9,243
casual,classic_bike,12,Saturday,12,7763.0,23.0,338
casual,classic_bike,12,Saturday,13,7683.5,23.5,327
casual,classic_bike,12,Saturday,14,8573.7,25.9,331
casual,classic_bike,12,Saturday,15,8465.3,25.5,332
casual,classic_bike,12,Saturday,16,7622.1,25.2,302
casual,classic_bike,12,Saturday,17,4078.9,20.7,197
casual,classic_bike,12,Saturday,18,3515.1,19.0,185
casual,classic_bike,12,Saturday,19,4196.5,26.2,160
casual,classic_bike,12,Saturday,20,1580.7,15.7,101
casual,classic_bike,12,Saturday,21,1778.1,18.0,99
casual,classic_bike,12,Saturday,22,1413.3,15.4,92
casual,classic_bike,12,Saturday,23,1307.4,12.6,104
casual,classic_bike,12,Sunday,00,1939.2,18.8,103
casual,classic_bike,12,Sunday,01,1187.9,19.2,62
casual,classic_bike,12,Sunday,02,1053.9,18.2,58
casual,classic_bike,12,Sunday,03,1010.0,34.8,29
casual,classic_bike,12,Sunday,04,170.1,10.0,17
casual,classic_bike,12,Sunday,05,135.0,9.6,14
casual,classic_bike,12,Sunday,06,235.3,8.1,29
casual,classic_bike,12,Sunday,07,456.9,18.3,25
casual,classic_bike,12,Sunday,08,1970.3,30.3,65
casual,classic_bike,12,Sunday,09,2217.9,22.6,98
casual,classic_bike,12,Sunday,10,3534.1,21.4,165
casual,classic_bike,12,Sunday,11,5849.1,24.7,237
casual,classic_bike,12,Sunday,12,6109.1,23.8,257
casual,classic_bike,12,Sunday,13,5607.1,24.0,234
casual,classic_bike,12,Sunday,14,6988.2,24.7,283
casual,classic_bike,12,Sunday,15,7745.6,29.8,260
casual,classic_bike,12,Sunday,16,4008.4,21.2,189
casual,classic_bike,12,Sunday,17,4068.1,32.8,124
casual,classic_bike,12,Sunday,18,1558.2,16.2,96
casual,classic_bike,12,Sunday,19,2024.0,26.3,77
casual,classic_bike,12,Sunday,20,896.8,16.3,55
casual,classic_bike,12,Sunday,21,736.9,16.0,46
casual,classic_bike,12,Sunday,22,1730.7,42.2,41
casual,classic_bike,12,Sunday,23,444.9,13.9,32
casual,classic_bike,12,Thursday,00,806.7,22.4,36
casual,classic_bike,12,Thursday,01,317.1,21.1,15
casual,classic_bike,12,Thursday,02,136.5,13.7,10
casual,classic_bike,12,Thursday,03,72.6,10.4,7
casual,classic_bike,12,Thursday,04,109.3,13.7,8
casual,classic_bike,12,Thursday,05,148.7,7.4,20
casual,classic_bike,12,Thursday,06,779.2,13.7,57
casual,classic_bike,12,Thursday,07,1074.8,12.2,88
casual,classic_bike,12,Thursday,08,1788.0,14.7,122
casual,classic_bike,12,Thursday,09,3103.9,23.9,130
casual,classic_bike,12,Thursday,10,2970.2,20.5,145
casual,classic_bike,12,Thursday,11,4830.8,23.6,205
casual,classic_bike,12,Thursday,12,5343.6,21.9,244
casual,classic_bike,12,Thursday,13,6308.4,24.3,260
casual,classic_bike,12,Thursday,14,5387.0,23.3,231
casual,classic_bike,12,Thursday,15,6615.2,23.3,284
casual,classic_bike,12,Thursday,16,6453.6,22.2,291
casual,classic_bike,12,Thursday,17,5146.4,16.9,305
casual,classic_bike,12,Thursday,18,5408.4,19.2,281
casual,classic_bike,12,Thursday,19,3161.3,16.5,192
casual,classic_bike,12,Thursday,20,2193.2,14.9,147
casual,classic_bike,12,Thursday,21,1843.5,15.1,122
casual,classic_bike,12,Thursday,22,1832.2,17.6,104
casual,classic_bike,12,Thursday,23,1580.7,17.0,93
casual,classic_bike,12,Tuesday,00,268.2,17.9,15
casual,classic_bike,12,Tuesday,01,917.9,57.4,16
casual,classic_bike,12,Tuesday,02,306.7,34.1,9
casual,classic_bike,12,Tuesday,03,81.6,13.6,6
casual,classic_bike,12,Tuesday,04,35.4,8.9,4
casual,classic_bike,12,Tuesday,05,211.7,8.8,24
casual,classic_bike,12,Tuesday,06,401.9,12.2,33
casual,classic_bike,12,Tuesday,07,1247.8,21.9,57
casual,classic_bike,12,Tuesday,08,2302.2,29.5,78
casual,classic_bike,12,Tuesday,09,1110.5,13.5,82
casual,classic_bike,12,Tuesday,10,2142.0,24.3,88
casual,classic_bike,12,Tuesday,11,2744.9,21.6,127
casual,classic_bike,12,Tuesday,12,2291.7,20.3,113
casual,classic_bike,12,Tuesday,13,2065.3,21.7,95
casual,classic_bike,12,Tuesday,14,2328.5,24.8,94
casual,classic_bike,12,Tuesday,15,2071.1,18.8,110
casual,classic_bike,12,Tuesday,16,2737.3,21.6,127
casual,classic_bike,12,Tuesday,17,3756.8,25.2,149
casual,classic_bike,12,Tuesday,18,2177.4,16.5,132
casual,classic_bike,12,Tuesday,19,1472.1,13.9,106
casual,classic_bike,12,Tuesday,20,1180.7,19.0,62
casual,classic_bike,12,Tuesday,21,1322.6,28.8,46
casual,classic_bike,12,Tuesday,22,534.2,17.2,31
casual,classic_bike,12,Tuesday,23,306.9,11.8,26
casual,classic_bike,12,Wednesday,00,521.9,18.0,29
casual,classic_bike,12,Wednesday,01,304.9,19.1,16
casual,classic_bike,12,Wednesday,02,36.9,12.3,3
casual,classic_bike,12,Wednesday,03,88.8,14.8,6
casual,classic_bike,12,Wednesday,04,102.6,12.8,8
casual,classic_bike,12,Wednesday,05,356.8,13.7,26
casual,classic_bike,12,Wednesday,06,563.1,11.3,50
casual,classic_bike,12,Wednesday,07,1410.8,14.4,98
casual,classic_bike,12,Wednesday,08,1953.4,14.8,132
casual,classic_bike,12,Wednesday,09,1551.7,15.2,102
casual,classic_bike,12,Wednesday,10,2327.2,18.6,125
casual,classic_bike,12,Wednesday,11,4962.8,27.9,178
casual,classic_bike,12,Wednesday,12,4166.3,21.7,192
casual,classic_bike,12,Wednesday,13,3956.1,24.1,164
casual,classic_bike,12,Wednesday,14,5712.8,22.8,251
casual,classic_bike,12,Wednesday,15,4130.5,19.9,208
casual,classic_bike,12,Wednesday,16,8988.0,35.1,256
casual,classic_bike,12,Wednesday,17,5142.2,20.7,249
casual,classic_bike,12,Wednesday,18,4014.6,18.2,220
casual,classic_bike,12,Wednesday,19,2566.4,15.6,165
casual,classic_bike,12,Wednesday,20,2198.0,15.2,145
casual,classic_bike,12,Wednesday,21,1622.8,17.6,92
casual,classic_bike,12,Wednesday,22,2532.7,27.2,93
casual,classic_bike,12,Wednesday,23,605.3,15.1,40
casual,classic_bike,13,Friday,00,73.8,9.2,8
casual,classic_bike,13,Friday,01,62.1,10.4,6
casual,classic_bike,13,Friday,02,68.7,17.2,4
casual,classic_bike,13,Friday,03,38.7,9.7,4
casual,classic_bike,13,Friday,04,6.2,6.2,1
casual,classic_bike,13,Friday,05,88.6,7.4,12
casual,classic_bike,13,Friday,06,145.3,7.6,19
casual,classic_bike,13,Friday,07,277.5,14.6,19
casual,classic_bike,13,Friday,08,593.0,15.2,39
casual,classic_bike,13,Friday,09,644.6,14.7,44
casual,classic_bike,13,Friday,10,921.5,14.9,62
casual,classic_bike,13,Friday,11,908.9,21.1,43
casual,classic_bike,13,Friday,12,1073.0,19.9,54
casual,classic_bike,13,Friday,13,1208.8,17.3,70
casual,classic_bike,13,Friday,14,1246.6,18.1,69
casual,classic_bike,13,Friday,15,892.6,14.2,63
casual,classic_bike,13,Friday,16,2097.2,25.3,83
casual,classic_bike,13,Friday,17,2394.3,23.2,103
casual,classic_bike,13,Friday,18,1242.9,15.7,79
casual,classic_bike,13,Friday,19,1343.0,21.0,64
casual,classic_bike,13,Friday,20,612.6,15.7,39
casual,classic_bike,13,Friday,21,202.4,11.9,17
casual,classic_bike,13,Friday,22,334.7,13.4,25
casual,classic_bike,13,Friday,23,285.8,10.2,28
casual,classic_bike,13,Monday,00,167.4,14.0,12
casual,classic_bike,13,Monday,01,2.9,2.9,1
casual,classic_bike,13,Monday,02,41.9,8.4,5
casual,classic_bike,13,Monday,03,15.6,5.2,3
casual,classic_bike,13,Monday,04,71.1,17.8,4
casual,classic_bike,13,Monday,05,55.9,8.0,7
casual,classic_bike,13,Monday,06,759.3,44.7,17
casual,classic_bike,13,Monday,07,146.7,8.2,18
casual,classic_bike,13,Monday,08,378.1,13.0,29
casual,classic_bike,13,Monday,09,561.7,18.7,30
casual,classic_bike,13,Monday,10,862.8,20.1,43
casual,classic_bike,13,Monday,11,1329.9,21.8,61
casual,classic_bike,13,Monday,12,1512.0,27.5,55
casual,classic_bike,13,Monday,13,2368.4,48.3,49
casual,classic_bike,13,Monday,14,3536.1,47.8,74
casual,classic_bike,13,Monday,15,1253.8,23.2,54
casual,classic_bike,13,Monday,16,1737.0,18.7,93
casual,classic_bike,13,Monday,17,2003.2,22.5,89
casual,classic_bike,13,Monday,18,1595.7,22.5,71
casual,classic_bike,13,Monday,19,1264.5,22.6,56
casual,classic_bike,13,Monday,20,331.2,13.2,25
casual,classic_bike,13,Monday,21,531.7,24.2,22
casual,classic_bike,13,Monday,22,233.7,9.0,26
casual,classic_bike,13,Monday,23,721.6,65.6,11
casual,classic_bike,13,Saturday,00,1647.0,22.3,74
casual,classic_bike,13,Saturday,01,1887.1,16.0,118
casual,classic_bike,13,Saturday,02,1756.1,24.4,72
casual,classic_bike,13,Saturday,03,379.1,15.8,24
casual,classic_bike,13,Saturday,04,254.7,21.2,12
casual,classic_bike,13,Saturday,05,76.3,12.7,6
casual,classic_bike,13,Saturday,06,84.7,12.1,7
casual,classic_bike,13,Saturday,07,410.1,22.8,18
casual,classic_bike,13,Saturday,08,678.8,29.5,23
casual,classic_bike,13,Saturday,09,1019.5,20.4,50
casual,classic_bike,13,Saturday,10,1428.0,13.9,103
casual,classic_bike,13,Saturday,11,3403.7,27.4,124
casual,classic_bike,13,Saturday,12,1649.4,14.6,113
casual,classic_bike,13,Saturday,13,2032.6,22.1,92
casual,classic_bike,13,Saturday,14,2951.2,24.4,121
casual,classic_bike,13,Saturday,15,2807.3,21.9,128
casual,classic_bike,13,Saturday,16,2855.6,22.3,128
casual,classic_bike,13,Saturday,17,1793.2,27.6,65
casual,classic_bike,13,Saturday,18,1524.7,23.5,65
casual,classic_bike,13,Saturday,19,1083.5,20.4,53
casual,classic_bike,13,Saturday,20,855.7,23.8,36
casual,classic_bike,13,Saturday,21,562.0,15.2,37
casual,classic_bike,13,Saturday,22,428.5,13.0,33
casual,classic_bike,13,Saturday,23,575.1,13.4,43
casual,classic_bike,13,Sunday,00,429.3,14.8,29
casual,classic_bike,13,Sunday,01,281.6,11.3,25
casual,classic_bike,13,Sunday,02,115.9,8.9,13
casual,classic_bike,13,Sunday,03,53.3,10.7,5
casual,classic_bike,13,Sunday,04,40.2,6.7,6
casual,classic_bike,13,Sunday,05,258.6,32.3,8
casual,classic_bike,13,Sunday,06,123.6,10.3,12
casual,classic_bike,13,Sunday,07,158.5,14.4,11
casual,classic_bike,13,Sunday,08,522.3,27.5,19
casual,classic_bike,13,Sunday,09,367.2,17.5,21
casual,classic_bike,13,Sunday,10,1489.6,20.1,74
casual,classic_bike,13,Sunday,11,1825.4,26.1,70
casual,classic_bike,13,Sunday,12,1530.9,21.9,70
casual,classic_bike,13,Sunday,13,2134.2,21.3,100
casual,classic_bike,13,Sunday,14,2205.9,28.6,77
casual,classic_bike,13,Sunday,15,1882.8,18.5,102
casual,classic_bike,13,Sunday,16,1942.4,25.9,75
casual,classic_bike,13,Sunday,17,1797.5,29.5,61
casual,classic_bike,13,Sunday,18,765.7,18.7,41
casual,classic_bike,13,Sunday,19,1225.6,31.4,39
casual,classic_bike,13,Sunday,20,225.9,11.9,19
casual,classic_bike,13,Sunday,21,534.6,17.2,31
casual,classic_bike,13,Sunday,22,666.6,74.1,9
casual,classic_bike,13,Sunday,23,165.8,11.1,15
casual,classic_bike,13,Thursday,00,163.3,16.3,10
casual,classic_bike,13,Thursday,01,20.2,20.2,1
casual,classic_bike,13,Thursday,02,45.2,15.1,3
casual,classic_bike,13,Thursday,04,133.2,66.6,2
casual,classic_bike,13,Thursday,05,216.7,19.7,11
casual,classic_bike,13,Thursday,06,236.9,10.3,23
casual,classic_bike,13,Thursday,07,601.8,18.2,33
casual,classic_bike,13,Thursday,08,954.0,20.7,46
casual,classic_bike,13,Thursday,09,429.3,11.9,36
casual,classic_bike,13,Thursday,10,1406.4,31.3,45
casual,classic_bike,13,Thursday,11,833.6,17.4,48
casual,classic_bike,13,Thursday,12,1006.1,18.3,55
casual,classic_bike,13,Thursday,13,818.6,23.4,35
casual,classic_bike,13,Thursday,14,1326.7,21.4,62
casual,classic_bike,13,Thursday,15,1077.9,20.0,54
casual,classic_bike,13,Thursday,16,1207.8,16.5,73
casual,classic_bike,13,Thursday,17,1636.4,16.5,99
casual,classic_bike,13,Thursday,18,1227.4,14.1,87
casual,classic_bike,13,Thursday,19,1061.8,15.8,67
casual,classic_bike,13,Thursday,20,740.3,14.8,50
casual,classic_bike,13,Thursday,21,472.1,12.4,38
casual,classic_bike,13,Thursday,22,410.8,13.3,31
casual,classic_bike,13,Thursday,23,151.8,10.8,14
casual,classic_bike,13,Tuesday,00,59.3,14.8,4
casual,classic_bike,13,Tuesday,01,44.0,14.7,3
casual,classic_bike,13,Tuesday,02,10.1,10.1,1
casual,classic_bike,13,Tuesday,03,32.8,10.9,3
casual,classic_bike,13,Tuesday,04,13.3,13.3,1
casual,classic_bike,13,Tuesday,05,289.4,26.3,11
casual,classic_bike,13,Tuesday,06,94.6,9.5,10
casual,classic_bike,13,Tuesday,07,184.1,7.4,25
casual,classic_bike,13,Tuesday,08,642.7,19.5,33
casual,classic_bike,13,Tuesday,09,380.6,14.6,26
casual,classic_bike,13,Tuesday,10,808.4,18.0,45
casual,classic_bike,13,Tuesday,11,587.0,14.3,41
casual,classic_bike,13,Tuesday,12,1321.5,23.6,56
casual,classic_bike,13,Tuesday,13,960.3,21.3,45
casual,classic_bike,13,Tuesday,14,968.3,21.1,46
casual,classic_bike,13,Tuesday,15,1881.3,34.8,54
casual,classic_bike,13,Tuesday,16,1694.4,21.2,80
casual,classic_bike,13,Tuesday,17,1958.3,19.4,101
casual,classic_bike,13,Tuesday,18,1084.9,13.6,80
casual,classic_bike,13,Tuesday,19,772.5,15.1,51
casual,classic_bike,13,Tuesday,20,428.4,14.8,29
casual,classic_bike,13,Tuesday,21,750.5,20.3,37
casual,classic_bike,13,Tuesday,22,485.3,20.2,24
casual,classic_bike,13,Tuesday,23,103.0,14.7,7
casual,classic_bike,13,Wednesday,00,64.6,9.2,7
casual,classic_bike,13,Wednesday,01,73.7,12.3,6
casual,classic_bike,13,Wednesday,02,494.2,82.4,6
casual,classic_bike,13,Wednesday,03,5.3,5.3,1
casual,classic_bike,13,Wednesday,04,28.9,28.9,1
casual,classic_bike,13,Wednesday,05,103.2,14.7,7
casual,classic_bike,13,Wednesday,06,196.5,10.9,18
casual,classic_bike,13,Wednesday,07,416.1,10.1,41
casual,classic_bike,13,Wednesday,08,512.9,11.4,45
casual,classic_bike,13,Wednesday,09,491.4,14.9,33
casual,classic_bike,13,Wednesday,10,730.7,16.6,44
casual,classic_bike,13,Wednesday,11,670.9,14.0,48
casual,classic_bike,13,Wednesday,12,1235.2,18.7,66
casual,classic_bike,13,Wednesday,13,1091.4,23.2,47
casual,classic_bike,13,Wednesday,14,696.7,14.2,49
casual,classic_bike,13,Wednesday,15,972.4,16.5,59
casual,classic_bike,13,Wednesday,16,913.1,14.5,63
casual,classic_bike,13,Wednesday,17,1359.8,18.1,75
casual,classic_bike,13,Wednesday,18,1761.2,21.0,84
casual,classic_bike,13,Wednesday,19,559.0,13.3,42
casual,classic_bike,13,Wednesday,20,469.2,12.0,39
casual,classic_bike,13,Wednesday,21,407.9,12.0,34
casual,classic_bike,13,Wednesday,22,785.3,49.1,16
casual,classic_bike,13,Wednesday,23,1244.3,38.9,32
casual,classic_bike,14,Friday,00,121.7,12.2,10
casual,classic_bike,14,Friday,01,61.5,15.4,4
casual,classic_bike,14,Friday,02,38.5,19.3,2
casual,classic_bike,14,Friday,03,16.5,16.5,1
casual,classic_bike,14,Friday,04,110.1,36.7,3
casual,classic_bike,14,Friday,05,147.2,16.4,9
casual,classic_bike,14,Friday,06,156.4,14.2,11
casual,classic_bike,14,Friday,07,333.0,13.9,24
casual,classic_bike,14,Friday,08,549.9,14.5,38
casual,classic_bike,14,Friday,09,756.0,21.0,36
casual,classic_bike,14,Friday,10,1914.1,38.3,50
casual,classic_bike,14,Friday,11,884.1,18.0,49
casual,classic_bike,14,Friday,12,1868.0,30.1,62
casual,classic_bike,14,Friday,13,1897.7,22.6,84
casual,classic_bike,14,Friday,14,1199.1,18.7,64
casual,classic_bike,14,Friday,15,2259.6,28.2,80
casual,classic_bike,14,Friday,16,1309.7,17.7,74
casual,classic_bike,14,Friday,17,2786.1,30.6,91
casual,classic_bike,14,Friday,18,1447.1,14.9,97
casual,classic_bike,14,Friday,19,1253.2,18.2,69
casual,classic_bike,14,Friday,20,613.9,16.6,37
casual,classic_bike,14,Friday,21,372.1,12.8,29
casual,classic_bike,14,Friday,22,474.2,13.9,34
casual,classic_bike,14,Friday,23,288.6,10.0,29
casual,classic_bike,14,Monday,00,108.3,12.0,9
casual,classic_bike,14,Monday,01,150.6,75.3,2
casual,classic_bike,14,Monday,02,154.4,30.9,5
casual,classic_bike,14,Monday,03,33.0,6.6,5
casual,classic_bike,14,Monday,04,69.0,23.0,3
casual,classic_bike,14,Monday,05,90.5,15.1,6
casual,classic_bike,14,Monday,06,175.6,8.4,21
casual,classic_bike,14,Monday,07,415.7,9.2,45
casual,classic_bike,14,Monday,08,1034.2,19.5,53
casual,classic_bike,14,Monday,09,790.4,14.9,53
casual,classic_bike,14,Monday,10,1460.8,19.2,76
casual,classic_bike,14,Monday,11,2862.8,27.5,104
casual,classic_bike,14,Monday,12,2509.6,21.1,119
casual,classic_bike,14,Monday,13,3961.9,32.2,123
casual,classic_bike,14,Monday,14,3735.8,27.5,136
casual,classic_bike,14,Monday,15,3974.9,24.5,162
casual,classic_bike,14,Monday,16,4191.3,24.5,171
casual,classic_bike,14,Monday,17,5438.3,27.3,199
casual,classic_bike,14,Monday,18,3567.9,27.9,128
casual,classic_bike,14,Monday,19,2132.1,20.9,102
casual,classic_bike,14,Monday,20,1042.1,16.3,64
casual,classic_bike,14,Monday,21,1468.1,30.0,49
casual,classic_bike,14,Monday,22,730.6,20.3,36
casual,classic_bike,14,Monday,23,508.9,17.5,29
casual,classic_bike,14,Saturday,00,193.3,9.7,20
casual,classic_bike,14,Saturday,01,1018.6,32.9,31
casual,classic_bike,14,Saturday,02,70.2,8.8,8
casual,classic_bike,14,Saturday,03,93.5,10.4,9
casual,classic_bike,14,Saturday,04,89.2,44.6,2
